iso,Country,CSCC_mean,CSCC_gtc_mean,Fa_mean,Fa_tf_mean,Fa_mf_mean,Fb_mean,Fc_mean,Fab_mean,Fab_tf_mean,Fab_mf_mean,Fabc_mean,Fabc_tf_mean,Fabc_mf_mean,Fa_Wdom_mean,Fa_tf_Wdom_mean,Fa_mf_Wdom_mean,Fb_Wdom_mean,Fc_Wdom_mean,Fab_Wdom_mean,Fab_tf_Wdom_mean,Fab_mf_Wdom_mean,Fabc_Wdom_mean,Fabc_tf_Wdom_mean,Fabc_mf_Wdom_mean,Fa_Wout_mean,Fa_tf_Wout_mean,Fa_mf_Wout_mean,Fb_Wout_mean,Fc_Wout_mean,Fab_Wout_mean,Fab_tf_Wout_mean,Fab_mf_Wout_mean,Fabc_Wout_mean,Fabc_tf_Wout_mean,Fabc_mf_Wout_mean,Fa_Win_mean,Fa_tf_Win_mean,Fa_mf_Win_mean,Fb_Win_mean,Fc_Win_mean,Fab_Win_mean,Fab_tf_Win_mean,Fab_mf_Win_mean,Fabc_Win_mean,Fabc_tf_Win_mean,Fabc_mf_Win_mean,Fa_Wnet_mean,Fa_tf_Wnet_mean,Fa_mf_Wnet_mean,Fb_Wnet_mean,Fc_Wnet_mean,Fab_Wnet_mean,Fab_tf_Wnet_mean,Fab_mf_Wnet_mean,Fabc_Wnet_mean,Fabc_tf_Wnet_mean,Fabc_mf_Wnet_mean
KWT,Kuwait,0.8489739456201615,3.110640536752273,2.7228923e-06,0.0,0.0,-1.554e-06,-0.026186502371857462,1.1688923045186092e-06,-1.554e-06,-1.554e-06,-0.026185333479552944,-0.026188056371857463,-0.026188056371857463,8.4699391796464e-06,0.0,0.0,-4.833935394113032e-06,-0.08145679579365936,3.636003785533368e-06,-4.833935394113032e-06,-4.833935394113032e-06,-0.08145315978987383,-0.08146162972905348,-0.08146162972905348,0.0017131134302107295,0.0,0.0,-0.0009777023741003707,-16.47529313922138,0.0007354110561103588,-0.0009777023741003707,-0.0009777023741003707,-16.474557728165273,-16.476270841595483,-16.476270841595483,10.513569337385913,6.889891271273114,5.330609191414708,-3.6433178711195735,-29.446192766354784,6.856668641645622,3.240909510750559,1.681626916972807,-22.220472004827993,-25.836231135723057,-27.39551372950081,-10.511856223955702,-6.889891271273114,-5.330609191414708,3.642340168745473,12.970899627133402,-6.855933230589511,-3.2418872131246594,-1.6826046193469075,5.74591427666272,9.359960294127575,10.919242887905327
LAO,Laos,0.1931086838182741,0.7075502175101566,0.015797501,0.015336297,0.015336297,-0.0066745605,-0.004310149824960448,0.009122940929915429,0.0086617369524498,0.0086617369524498,0.004812791104954981,0.004351587127489351,0.004351587127489351,0.011177525572853671,0.010851200598281315,0.010851200598281315,-0.004722586733559699,-0.003049647446152128,0.0064549388392939715,0.006128613864721616,0.006128613864721616,0.0034052913931418433,0.003078966418569488,0.003078966418569488,9.97699413091552,9.685718361975512,9.685718361975512,-4.215353372833786,-2.7220975226857225,5.761640758081734,5.470364989141728,5.470364989141728,3.0395432353960117,2.7482674664560047,2.7482674664560047,2.3802539836909045,1.5563321686170901,1.2016559012283172,-0.8239921882345482,-6.713346742113804,1.5531723803982875,0.7310516491445215,0.3763752648590066,-5.076229301330257,-5.898350032584023,-6.253026416869538,7.596740147224615,8.129386193358423,8.484062460747195,-3.391361184599238,3.9912492194280813,4.208468377683447,4.7393133399972065,5.0939897242827215,8.115772536726269,8.646617499040028,9.001293883325543
LBN,Lebanon,0.045738152235029,0.16758458978914623,0.0001512412,0.0,0.0,-5.567825000000001e-05,-0.006525625536548787,9.556294818210601e-05,-5.567825000000001e-05,-5.567825000000001e-05,-0.006430062588366681,-0.006581303786548787,-0.006581303786548787,2.5345694156567204e-05,0.0,0.0,-9.330816686427533e-06,-0.0010935942786601059,1.6014877470139673e-05,-9.330816686427533e-06,-9.330816686427533e-06,-0.0010775794011899662,-0.0011029250953465332,-0.0011029250953465332,0.09559882979192467,0.0,0.0,-0.035193952499987476,-4.1248163361097605,0.060404877291937206,-0.035193952499987476,-0.035193952499987476,-4.064411458817823,-4.160010288609747,-4.160010288609747,0.5663897044071468,0.3711903026871915,0.2871845666880505,-0.19627331058217856,-1.589697427970656,0.3693846270135403,0.17461185219218947,0.09060608850583683,-1.2004302567060614,-1.3952030315274124,-1.4792087952137651,-0.47079087461522207,-0.3711903026871915,-0.2871845666880505,0.1610793580821911,-2.5351189081391046,-0.3089797497216031,-0.20980580469217694,-0.12580004100582431,-2.863981202111761,-2.764807257082335,-2.6808014933959825
LBR,Liberia,0.18203936827069525,0.6669922453438275,0.006905881,0.006348223,0.006348223,-0.0054209537500000005,-0.00020576227251522112,0.0014849274723374838,0.000927269209786653,0.000927269209786653,0.0012791651998222628,0.0007215069372714319,0.0007215069372714319,0.0046061692225646544,0.004234215485891339,0.004234215485891339,-0.0036157341136175422,-0.00013724184015197587,0.0009904351089471126,0.0006184813722737964,0.0006184813722737964,0.0008531932687951368,0.00048123953212182046,0.00048123953212182046,4.3617252657856245,4.00951067431908,4.00951067431908,-3.423851377511403,-0.12995857789620813,0.937873888274221,0.5856592968076774,0.5856592968076774,0.8079153103780129,0.4557007189114693,0.4557007189114693,2.2497445852429667,1.473115604067555,1.1387698991834914,-0.7775957118395436,-6.331263975526396,1.4692364149632409,0.6943053652741734,0.3599596297057576,-4.782894372661784,-5.557825422350852,-5.892171157919268,2.1119806805426578,2.536395070251525,2.870740775135589,-2.6462556656718594,6.201305397630188,-0.5313625266890198,-0.10864606846649605,0.22569966710191974,5.590809683039796,6.0135261412623215,6.347871876830737
LBY,Libya,0.3970681496081909,1.4548577001644116,0.00013732958,0.0,0.0,0.00017537175,-0.013278852395995031,0.00031270133177570253,0.00017537175,0.00017537175,-0.012966151064219328,-0.01310348064599503,-0.01310348064599503,0.00019979499950673908,0.0,0.0,0.00025514094087880813,-0.019318840657660017,0.0004549359403855472,0.00025514094087880813,0.00025514094087880813,-0.01886390471727447,-0.01906369971678121,-0.01906369971678121,0.08662858367637465,0.0,0.0,0.11062588353440382,-8.376404857851309,0.19725446721077847,0.11062588353440382,0.11062588353440382,-8.179150390640531,-8.265778974316905,-8.265778974316905,4.917037988299833,3.222426780232479,2.493144976755794,-1.7042501956594687,-13.790868426463758,3.2064352022101317,1.5155275632497653,0.7862455194111646,-10.411826228354418,-12.102733867314784,-12.832015911153386,-4.830409404623458,-3.222426780232479,-2.493144976755794,1.8148760791938725,5.414463568612449,-3.009180734999353,-1.4049016797153615,-0.6756196358767608,2.2326758377138862,3.8369548929978787,4.56623693683648
LCA,Saint Lucia,,,,,,1.3706500000000002e-05,-0.0001345042879527656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,Liechtenstein,,,,,,5.67075e-06,-4.236605654393644e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,Sri Lanka,0.7893143144674817,2.8920476482088526,0.005356876,0.0045983326,0.0045983326,-0.001982284,-0.005534604791669781,0.00337459217957592,0.002616048569003105,0.002616048569003105,-0.002160012612093861,-0.002918556222666676,-0.002918556222666676,0.015492341156888563,0.013298596891867602,0.013298596891867602,-0.005732859780282037,-0.016006340771514038,0.009759481376606526,0.007565737111585565,0.007565737111585565,-0.006246859394907512,-0.008440603659928473,-0.008440603659928473,3.371460909743648,2.8940557867481576,2.8940557867481576,-1.2475914682312772,-3.4833180907070656,2.1238694415123707,1.6464643185168804,1.6464643185168804,-1.3594486491946947,-1.836853772190185,-1.836853772190185,9.75926867608299,6.392421766216893,4.942714537538851,-3.3815639803172086,-27.436657657012464,6.365076408796204,3.0055920475671556,1.5558843410842322,-20.728463391055186,-24.087947752284233,-25.537655458767155,-6.387807766339341,-3.4983659794687356,-2.0486587507906937,2.1339725120859314,23.9533395663054,-4.2412069672838335,-1.3591277290502752,0.09057997743264812,19.369014741860493,22.251093980094048,23.70080168657697
LSO,Lesotho,0.0038524869249159325,0.014115512092891976,0.0006014781,0.0,0.0,-0.00016343424999999998,-0.0006675586635220314,0.0004380438456320465,-0.00016343424999999998,-0.00016343424999999998,-0.00022951481788998496,-0.0008309929135220315,-0.0008309929135220315,8.490171332503787e-06,0.0,0.0,-2.30695813226773e-06,-9.42293238766004e-06,6.183213200236058e-06,-2.30695813226773e-06,-2.30695813226773e-06,-3.2397191874239823e-06,-1.1729890519927771e-05,-1.1729890519927771e-05,0.38028370308740694,0.0,0.0,-0.10333108096979489,-0.4220630517317092,0.276952622117612,-0.10333108096979489,-0.10333108096979489,-0.1451104296140972,-0.5253941327015041,-0.5253941327015041,0.04770018147994213,0.03126505374353119,0.024189319728487733,-0.01653041840627293,-0.13398159581269337,0.03110812887417717,0.014708933653500206,0.007633197306385699,-0.10119877659755867,-0.11759797181823563,-0.12467370816535013,0.3325835216074648,-0.03126505374353119,-0.024189319728487733,-0.08680066256352195,-0.28808145591901585,0.24584449324343485,-0.1180400146232951,-0.11096427827618059,-0.04391165301653853,-0.40779616088326853,-0.40072042453615403
LTU,Lithuania,-0.06558037946824173,-0.24028651037163773,0.002565484,0.0019148107,0.0019148107,-0.00062833475,-0.00363304701930404,0.0019371492783095837,0.0012864759885262847,0.0012864759885262847,-0.0016958977409944564,-0.0023465710307777553,-0.0023465710307777553,-0.0006164512045766817,-0.0004601031903826194,-0.0004601031903826194,0.0001509803644227354,0.0008729721902846478,-0.0004654708401539463,-0.00030912282595988404,-0.00030912282595988404,0.00040750135013070145,0.0005638493643247638,0.0005638493643247638,1.6226764314120026,1.2111236015250175,1.2111236015250175,-0.39742363570041955,-2.2979132621303915,1.225252795711583,0.8136999658245979,0.8136999658245979,-1.0726604664188082,-1.4842132963057935,-1.4842132963057935,-0.8115220433811119,-0.5317608217347177,-0.41131150130382826,0.28128343438458453,2.2800385599962802,-0.529189381558349,-0.25003985386811406,-0.1295905223830693,1.7223411444867993,2.0014906721770345,2.1219400036620795,2.4341984747931145,1.7428844232597354,1.6224351028288457,-0.6787070700850041,-4.577951822126671,1.7544421772699321,1.063739819692712,0.9432904882076673,-2.7950016109056075,-3.485703968482828,-3.6061532999678727
LUX,Luxembourg,-0.02015820540230168,-0.07385966459403336,9.848004e-06,9.848004e-06,9.848004e-06,-1.5807749999999998e-05,-0.0024822464827758363,-5.95974591667624e-06,-5.95974591667624e-06,-5.95974591667624e-06,-0.0024882062286925126,-0.0024882062286925126,-0.0024882062286925126,-7.273702785149637e-07,-7.273702785149637e-07,-7.273702785149637e-07,1.1675551129863305e-06,0.00018333789265754225,4.4018483447136693e-07,4.4018483447136693e-07,4.4018483447136693e-07,0.00018377807749201365,0.00018377807749201365,0.00018377807749201365,0.006227253488628277,0.006227253488628277,0.006227253488628277,-0.009995819000680181,-1.569615318872215,-0.0037685655120519045,-0.0037685655120519045,-0.0037685655120519045,-1.5733838843842671,-1.5733838843842671,-1.5733838843842671,-0.2496357430132156,-0.1635942200717981,-0.12657030893402652,0.08650660787693351,0.7009270177215771,-0.16280662388716033,-0.0769531223037152,-0.03992920776809909,0.529357547253436,0.6152110488368812,0.6522349633724972,0.25586299650184385,0.16982147356042637,0.13279756242265478,-0.09650242687761369,-2.2705423365937922,0.15903805837510843,0.0731845567916633,0.03616064225604719,-2.1027414316377033,-2.1885949332211485,-2.225618847756764
LVA,Latvia,-0.04791763264469642,-0.1755702060101678,0.0025467006,0.0025413877,0.0025413877,-0.0007701450000000001,-0.001981196428378263,0.0017765556489634513,0.0017712426865059137,0.0017712426865059137,-0.00020464077941481184,-0.0002099537418723495,-0.0002099537418723495,-0.00044712475758474117,-0.000446191959671547,-0.000446191959671547,0.00013521451630770068,0.0003478390650769803,-0.0003119102412770405,-0.00031097744336384633,-0.00031097744336384633,3.5928823799939816e-05,3.686162171313399e-05,3.686162171313399e-05,1.610631073933747,1.6072709528954787,1.6072709528954787,-0.48706920812996873,-1.2529845360550582,1.1235618658037783,1.1202017447655102,1.1202017447655102,-0.12942267025127996,-0.13278279128954823,-0.13278279128954823,-0.5929582840814329,-0.3884318096919684,-0.3004230739159625,0.20550054131289888,1.6662463737252846,-0.3866911362720926,-0.18261157340908446,-0.09460282955613608,1.2587252649923832,1.4628048278553913,1.5508135717083398,2.20358935801518,1.995702762587447,1.9076940268114413,-0.6925697494428676,-2.919230909780343,1.5102530020758709,1.3028133181745947,1.2148045743216462,-1.3881479352436632,-1.5955876191449396,-1.683596362997888
MAC,Macao,,,,,,,-0.00036593410108896266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,Morocco,0.6474172667434908,2.3721368653481503,-0.0028541752,0.0,0.0,-0.00065853575,-0.01715483333104747,-0.003512710917158246,-0.00065853575,-0.00065853575,-0.020667544248205716,-0.01781336908104747,-0.01781336908104747,-0.0067704941341772944,0.0,0.0,-0.001562136929724693,-0.04069361256348091,-0.008332631063901988,-0.001562136929724693,-0.001562136929724693,-0.0490262436273829,-0.042255749493205604,-0.042255749493205604,-1.7978181386782193,0.0,0.0,-0.4148054856411774,-10.80566844089877,-2.212623624319397,-0.4148054856411774,-0.4148054856411774,-13.01829206521817,-11.22047392653995,-11.22047392653995,8.024297424408237,5.254147783945305,4.0650581217335775,-2.7767917097812713,-22.47673495106732,5.2371480120929785,2.4730368605823525,1.2839468064619461,-16.958152254232843,-19.722263405743472,-20.91135345986388,-9.822115563086456,-5.254147783945305,-4.0650581217335775,2.361986224140094,11.67106651016855,-7.449771636412375,-2.88784234622353,-1.6987522921031235,3.9398601890146736,8.501789479203522,9.690879533323928
MCO,Monaco,,,,,,-7.750000000000002e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,Moldova,-0.00916356918916362,-0.03357531750909551,0.0003638059,0.0,0.0,0.000518535,-0.001432563861794397,0.0008823409133663773,0.000518535,0.000518535,-0.0005502229484280198,-0.0009140288617943971,-0.0009140288617943971,-1.2214899052962613e-05,-0.0,-0.0,-1.740997726457884e-05,4.8098786511802903e-05,-2.9624876317541453e-05,-1.740997726457884e-05,-1.740997726457884e-05,1.8473910194261447e-05,3.068880924722406e-05,3.068880924722406e-05,0.23003314121261167,0.0,0.0,0.32786777371196346,-0.9058048619027489,0.5579009149245752,0.32786777371196346,0.32786777371196346,-0.3479039469781738,-0.5779370881907855,-0.5779370881907855,-0.113468174820151,-0.07436741221075502,-0.0575369908557535,0.039342338449402964,0.31866446141870247,-0.07397923151769464,-0.034963939444225184,-0.01813351254213297,0.24070179242052284,0.2797170844939923,0.29654751139608454,0.3435013160327627,0.07436741221075502,0.0575369908557535,0.28852543526256047,-1.2244693233214514,0.6318801464422699,0.3628317131561887,0.34600128625409643,-0.5886057393986966,-0.8576541726847777,-0.87448459958687
MDG,Madagascar,0.4315049340972335,1.5810340785322639,0.018404346,0.008903475,0.007961532,-0.005624471000000001,-0.0010404580943902668,0.012779874959424972,0.0032790035469689362,0.0023370611010351174,0.011739416865034704,0.0022385454525786696,0.0012966030066448506,0.029097898154948454,0.014076696676102498,0.012587453569065097,-0.008892480324716442,-0.0016449997045157507,0.020205417830232015,0.005184216351386057,0.003694973244348655,0.018560418125716262,0.0035392166468703064,0.002049973539832904,11.607284442664307,5.61525858199631,5.0211927063234105,-3.5472510069331653,-0.6561978936325987,8.060033435731143,2.0680075750631444,1.4739416993902452,7.403835542098543,1.4118096814305459,0.8177438057576465,5.3146004834930665,3.4878235153778387,2.696782141584873,-1.8428860481568572,-15.006267250245317,3.4648107414491465,1.6420587481697297,0.8510170351288314,-11.353879715080271,-13.17663170835969,-13.967673421400589,6.2926839591712405,2.127435066618471,2.3244105647385376,-1.7043649587763081,14.350069356612718,4.595222694281996,0.4259488268934146,0.6229246642614138,18.757715257178816,14.588441389790235,14.785417227158234
MDV,Maldives,,,,,,-3.0000000000000004e-09,-0.00043759220491864623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,4.115577312573546,15.079475273269475,0.062826015,0.034223665,0.033651732,-0.00238456975,-0.125745377270631,0.06044144530517959,0.03183909480197334,0.03126716215832138,-0.06530393196545142,-0.09390628246865768,-0.09447821511230964,0.9473833405426365,0.5160749033721511,0.5074504592142257,-0.03595806058251137,-1.8961743072804218,0.9114252799601251,0.4801168427896397,0.47149239863171427,-0.9847490273202968,-1.4160574644907822,-1.4246819086487077,38.77516554784927,21.122273273122744,20.769286012664697,-1.4717165609729477,-77.60794340152094,37.303448986876326,19.650556712149797,19.297569451691746,-40.30449441464462,-57.95738668937115,-58.3103739498292,50.01936596562148,32.88410390245595,25.333783714945813,-17.62580452313866,-141.24523216171258,32.32771593424079,15.230840871431685,7.680519484625644,-107.1284595201654,-124.22533458297454,-131.7756559697806,-11.244200417772213,-11.761830629333204,-4.564497702281116,16.154087962165715,63.63728876019164,4.975733052635533,4.419715840718112,11.617049967066102,66.82396510552078,66.26794789360339,73.46528201995139
MHL,Marshall Islands,,,,,,0.0,-3.9678971961253055e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,North Macedonia,-0.01284809074042147,-0.04707540447290429,0.0011164584,0.0007513722,0.0007513722,2.4532500000000003e-05,-0.001948094442034172,0.0011409909429934621,0.0007759046939176321,0.0007759046939176321,-0.0008071034990407098,-0.0011721897481165398,-0.0011721897481165398,-5.2557732781106185e-05,-3.537114993836601e-05,-3.537114993836601e-05,-1.1548773602315248e-06,9.170733381017545e-05,-5.371261014133771e-05,-3.6526027298597535e-05,-3.6526027298597535e-05,3.7994723668837734e-05,5.518130651157791e-05,5.518130651157791e-05,0.7059476402828156,0.4751000188131326,0.4751000188131326,0.015512140728501432,-1.231799251492736,0.7214597810113171,0.490612159541634,0.490612159541634,-0.5103394704814189,-0.7411870919511019,-0.7411870919511019,-0.15905644217842843,-0.10423396868992588,-0.0806363040977655,0.05513799500381464,0.4467699694974183,-0.10371289654795234,-0.049010252832753044,-0.02541258607493287,0.33747196029831805,0.39217460401351734,0.4157722707713375,0.865004082461244,0.5793339875030584,0.555736322910898,-0.039625854275313205,-1.6785692209901544,0.8251726775592695,0.539622412374387,0.5160247456165669,-0.847811430779737,-1.133361695964619,-1.1569593627224393
MLI,Mali,0.7953198954965314,2.9140520970992916,0.0054995613,6.5708795e-05,6.5708795e-05,-0.00401993475,-0.0013456659914899553,0.001479626567265034,-0.003954225955136105,-0.003954225955136105,0.00013396057577507868,-0.005299891946626061,-0.005299891946626061,0.016026008189702314,0.00019147885147099918,0.00019147885147099918,-0.011714299288439816,-0.003921340804496501,0.004311708901262498,-0.011522820436968817,-0.011522820436968817,0.00039036809676599657,-0.01544416124146532,-0.01544416124146532,3.461141739882503,0.041353744318993,0.041353744318993,-2.5299406902055304,-0.8468931360878946,0.9312010496769728,-2.4885869458865373,-2.4885869458865373,0.08430791358907823,-3.335480081974432,-3.335480081974432,9.833106935138133,6.454267341417218,4.993530210104697,-3.40135514529599,-27.65761914012448,6.419027791029542,3.047606533225109,1.5868685730901972,-20.892862843607936,-24.264284101412372,-25.725022061547282,-6.37196519525563,-6.412913597098225,-4.952176465785704,0.8714144550904597,26.810726004036585,-5.48782674135257,-5.536193479111646,-4.075455518976734,20.977170757197015,20.92880401943794,22.38954197957285
MLT,Malta,,,,,,1.014975e-05,-0.0004814353916484716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,0.43715270118332555,1.6017274971357052,0.042913318,0.03084724,0.029331299,-0.027619940500000002,-0.007041040389737474,0.015293377180358884,0.003227299739381788,0.001711358045002935,0.008252336790621411,-0.0038137406503556863,-0.005329682344734539,0.06873544092195065,0.049408872902168804,0.04698074740622771,-0.0442396181681021,-0.011277828000685615,0.024495822753848543,0.005169254734066705,0.0027411292381256044,0.01321799475316293,-0.00610857326661891,-0.00853669876256001,27.06375669667406,19.454151991249645,18.498106656125373,-17.418819846006432,-4.440509713527152,9.644936850667627,2.035332145243212,1.079286810118939,5.204427137140475,-2.4051775682839396,-3.3612229034082124,5.344904149567046,3.498326012703986,2.697850446776409,-1.8317759769087136,-15.193065994657713,3.5061340897032442,1.6636337056588986,0.8631578064852061,-11.496900005959459,-13.339400390003805,-14.139876289177497,21.718852547107012,15.95582597854566,15.800256209348964,-15.587043869097718,10.752556281130563,6.138802760964382,0.3716984395843135,0.21612900363373289,16.701327143099935,10.934222821719866,10.778653385769285
MNE,Montenegro,-0.005975631570165525,-0.021894714073086487,0.0006181071,0.000440597,0.000440597,0.00046433125,-0.0006175897054008828,0.0010824383430324495,0.0009049282603107393,0.0009049282603107393,0.0004648486376315667,0.0002873385549098565,0.0002873385549098565,-1.3533278068492151e-05,-9.646745562210375e-06,-9.646745562210375e-06,-1.016639995394884e-05,1.3521950014234045e-05,-2.369967802244099e-05,-1.9813145516159216e-05,-1.9813145516159216e-05,-1.0177728008206945e-05,-6.29119550192517e-06,-6.29119550192517e-06,0.3908196221200675,0.27858272299074677,0.27858272299074677,0.2935895182390534,-0.39049248586659646,0.6844091403591208,0.5721722412298001,0.5721722412298001,0.2939166544925244,0.18167975536320366,0.18167975536320366,-0.07398787022045826,-0.04848589543013404,-0.03751065258403135,0.025654244512061206,0.20782130717123432,-0.048238025596326804,-0.022791784787005692,-0.011816538323603926,0.15698565238972978,0.18243189319905093,0.1934071396624527,0.46480749234052576,0.3270686184208808,0.3160933755747781,0.26793527372699216,-0.5983137930378308,0.7326471659554477,0.5949640260168059,0.5839887795534041,0.13693100210279463,-0.0007521378358472663,-0.01172738429924905
MNG,Mongolia,-0.2638027125482391,-0.9665731387767481,0.014856403,0.0012294005,0.0009612401,-0.00025555500000000003,-0.009714005706178735,0.014600847762234212,0.0009738455136936903,0.0007056850899641216,0.004886842056055477,-0.008740160192485044,-0.009008320616214613,-0.014359799848824273,-0.0011883055133346566,-0.0009291088508746648,0.0002470125984800919,0.009389296985516422,-0.014112787250344181,-0.0009412929148545649,-0.0006820962523945729,-0.00472349026482776,0.008448004070661855,0.008707200733121848,9.407509827113467,0.7784924519838758,0.608685409064191,-0.16182491901602372,-6.151193233251417,9.245684908097443,0.6166675329678521,0.44686049004816725,3.0944916748460267,-5.534525700283565,-5.70433274320325,-3.252537057121265,-2.1397161471043686,-1.6554576590823449,1.1318471078871692,9.165773368316888,-2.1164693763482347,-1.0061089814367108,-0.5218503904922193,6.934627975350486,8.044988370262011,8.529246961206502,12.660046884234731,2.9182085990882447,2.2641430681465358,-1.293672026903193,-15.316966601568305,11.362154284445678,1.622776514404563,0.9687108805403866,-3.840136300504459,-13.579514070545576,-14.233579704409753
MOZ,Mozambique,0.8161197088738598,2.9902626133138224,0.023993894,0.01903358,0.01903358,-0.008165206,-0.0019169635759035647,0.015828688457817076,0.010868373155802727,0.010868373155802727,0.013911724881913511,0.008951409579899162,0.008951409579899162,0.07174804554500813,0.05691540014714616,0.05691540014714616,-0.0244161102318057,-0.0057322245121088035,0.04733193531320243,0.03249928991534046,0.03249928991534046,0.04159971080109362,0.026767065403231653,0.026767065403231653,15.098697585718657,11.977307650183318,11.977307650183318,-5.138139468598449,-1.206292432697439,9.96055811712021,6.83916818158487,6.83916818158487,8.75426568442277,5.632875748887431,5.632875748887431,10.034966842304723,6.5663453675015075,5.067405923010759,-3.4779145333911528,-28.379233991131493,6.543995645406617,3.0829864031093352,1.5840461081201993,-21.480468084292784,-24.941477326590064,-26.4404176215792,5.0637307434139345,5.410962282681811,6.909901727172559,-1.660224935207296,27.172941558434054,3.4165624717135925,3.7561817784755345,5.255122073464671,30.234733768715554,30.574353075477497,32.07329337046663
MRT,Mauritania,0.18372839524251194,0.6731808401685637,0.0009666996,0.0,0.0,-0.00023091375,-0.0009320647269357412,0.0007357858693118394,-0.00023091375,-0.00023091375,-0.00019627885762390183,-0.0011629784769357412,-0.0011629784769357412,0.0006507636619189748,0.0,0.0,-0.00015544671223147367,-0.0006274481159700852,0.000495316949687501,-0.00015544671223147367,-0.00015544671223147367,-0.00013213116628258412,-0.0007828948282015589,-0.0007828948282015589,0.6105573935764188,0.0,0.0,-0.14584271528038875,-0.5886823569119751,0.4647146782960301,-0.14584271528038875,-0.14584271528038875,-0.12396767861594503,-0.7345250721923638,-0.7345250721923638,2.274616553214005,1.491057143975959,1.1536093391984885,-0.7883043610400361,-6.389518795269471,1.4833728285634313,0.701527047663116,0.3640791316671831,-4.826278552521635,-5.608124333421951,-5.945572249417884,-1.664059159637586,-1.491057143975959,-1.1536093391984885,0.6424616457596474,5.800836438357496,-1.0186581502674013,-0.8473697629435047,-0.5099218469475718,4.70231087390569,4.873599261229587,5.21104717722552
MSR,Montserrat,,,,,,,-8.892826412479118e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS,Mauritius,0.052524240110653146,0.1924488157654331,9.451466e-06,9.747706e-06,9.747706e-06,-2.780925e-05,-0.001157262337372955,-1.8357783787659837e-05,-1.806154408289306e-05,-1.806154408289306e-05,-0.0011756201211606148,-0.001175323881455848,-0.001175323881455848,1.8189234798118682e-06,1.8759344601769358e-06,1.8759344601769358e-06,-5.3518572298248705e-06,-0.0002227137663573623,-3.5329337500130027e-06,-3.475922769647935e-06,-3.475922769647935e-06,-0.0002262467001073753,-0.00022618968912701024,-0.00022618968912701024,0.005973991071104815,0.006161235389755907,0.006161235389755907,-0.017577400951527877,-0.7314711511495906,-0.011603409880423061,-0.01141616556177197,-0.01141616556177197,-0.7430745610300137,-0.7428873167113625,-0.7428873167113625,0.6504511869720688,0.42626126305792267,0.3297917461955473,-0.22539939412836582,-1.8265911284094312,0.4242114876410513,0.20051146123724362,0.10404191257975456,-1.3795471589731652,-1.6032471853769727,-1.6997167340344617,-0.644477195900964,-0.4201000276681668,-0.3236305108057914,0.20782199317683794,1.0951199772598406,-0.4358148975214744,-0.21192762679901558,-0.11545807814152653,0.6364725979431515,0.8603598686656102,0.9568294173230991
MWI,Malawi,0.7225381465823955,2.6473797690778977,0.0037320845,0.0010245774,0.0010245774,-0.00318024975,-0.000407889247320642,0.0005518347794743776,-0.00215567233258909,-0.00215567233258909,0.0001439455321537356,-0.002563561579909732,-0.002563561579909732,0.009880245079819073,0.0027124455267077243,0.0027124455267077243,-0.008419328848765043,-0.0010798377413810786,0.0014609162310540303,-0.005706883322057318,-0.005706883322057318,0.0003810784896729517,-0.006786721063438397,-0.006786721063438397,2.3497777731384635,0.6450896873525103,0.6450896873525103,-2.002334115575787,-0.25681333841364223,0.3474436575626765,-1.357244428223277,-1.357244428223277,0.0906303191490342,-1.6140577666369194,-1.6140577666369194,8.937933881609665,5.861082908285305,4.534020920432839,-3.0923114395012834,-25.12908263383418,5.834062429066343,2.7639508441843543,1.4368887345416672,-18.98093019521347,-22.051041780095463,-23.37810388973815,-6.5881561084712015,-5.215993220932795,-3.8889312330803287,1.0899773239254964,24.872269295420537,-5.486618771503666,-4.121195272407631,-2.794133162764944,19.071560514362506,20.436984013458545,21.76404612310123
